title,Mentions LLM Limitations
TIC: Translate-Infer-Compile for accurate 'text to plan' using LLMs and logical intermediate representations,yes
On the Out-Of-Distribution Generalization of Multimodal Large Language Models,yes
Understanding the Weakness of Large Language Model Agents within a Complex Android Environment,no
G-SciEdBERT: A Contextualized LLM for Science Assessment Tasks in German,no
The Quantified Boolean Bayesian Network: Theory and Experiments with a Logical Graphical Model,yes
Calibrating Long-form Generations from Large Language Models,yes
Introspective Planning: Guiding Language-Enabled Agents to Refine Their Own Uncertainty,yes
Large Language Models for Captioning and Retrieving Remote Sensing Images,no
V-STaR: Training Verifiers for Self-Taught Reasoners,yes
CoSearchAgent: A Lightweight Collaborative Search Agent with Large Language Models,no
RareBench: Can LLMs Serve as Rare Diseases Specialists?,no
ExaRanker-Open: Synthetic Explanation for IR using Open-Source LLMs,no
InternLM-Math: Open Math Large Language Models Toward Verifiable Reasoning,no
Zero-shot Explainable Mental Health Analysis on Social Media by Incorporating Mental Scales,yes
LLaVA-Docent: Instruction Tuning with Multimodal Large Language Model to Support Art Appreciation Education,no
On the Efficacy of Eviction Policy for Key-Value Constrained Generative Language Model Inference,yes
Studious Bob Fight Back Against Jailbreaking via Prompt Adversarial Tuning,no
Entropy-Regularized Token-Level Policy Optimization for Large Language Models,yes
Exploring Interaction Patterns for Debugging: Enhancing Conversational Capabilities of AI-assistants,no
ResumeFlow: An LLM-facilitated Pipeline for Personalized Resume Generation and Refinement,yes
"The Generative AI Paradox on Evaluation: What It Can Solve, It May Not Evaluate",yes
Large Language Models: A Survey,no
CultureLLM: Incorporating Cultural Differences into Large Language Models,yes
Learn To be Efficient: Build Structured Sparsity in Large Language Models,yes
Exploring Group and Symmetry Principles in Large Language Models,yes
ContPhy: Continuum Physical Concept Learning and Reasoning from Videos,no
ViGoR: Improving Visual Grounding of Large Vision Language Models with Fine-Grained Reward Modeling,no
LLMs for Coding and Robotics Education,no
SubGen: Token Generation in Sublinear Time and Memory,yes
Large Language Model Augmented Exercise Retrieval for Personalized Language Learning,no
OpenToM: A Comprehensive Benchmark for Evaluating Theory-of-Mind Reasoning Capabilities of Large Language Models,yes
A Prompt Response to the Demand for Automatic Gender-Neutral Translation,no
Exploring Visual Culture Awareness in GPT-4V: A Comprehensive Probing,yes
LLMs Among Us: Generative AI Participating in Digital Discourse,no
WebLINX: Real-World Website Navigation with Multi-Turn Dialogue,no
On the Convergence of Zeroth-Order Federated Tuning for Large Language Models,no
Efficient Stagewise Pretraining via Progressive Subnetworks,yes
FACT-GPT: Fact-Checking Augmentation via Claim Matching with LLMs,yes
Large Language Model Meets Graph Neural Network in Knowledge Distillation,yes
CREMA: Multimodal Compositional Video Reasoning via Efficient Modular Adaptation and Fusion,no
Generative Echo Chamber? Effects of LLM-Powered Search Systems on Diverse Information Seeking,yes
EmojiCrypt: Prompt Encryption for Secure Communication with Large Language Models,yes
How Well Can LLMs Negotiate? NegotiationArena Platform and Analysis,no
Is it Possible to Edit Large Language Models Robustly?,yes
Training Large Language Models for Reasoning through Reverse Curriculum Reinforcement Learning,no
Limits of Transformer Language Models on Learning Algorithmic Compositions,yes
Text-to-Code Generation with Modality-relative Pre-training,no
Examining Gender and Racial Bias in Large Vision-Language Models Using a Novel Dataset of Parallel Images,no
TimeArena: Shaping Efficient Multitasking Language Agents in a Time-Aware Simulation,yes
In-Context Learning Can Re-learn Forbidden Tasks,yes
Unified Speech-Text Pretraining for Spoken Dialog Modeling,yes
Self-Alignment of Large Language Models via Monopolylogue-based Social Scene Simulation,no
Comprehensive Assessment of Jailbreak Attacks Against LLMs,yes
"Rocks Coding, Not Development--A Human-Centric, Experimental Evaluation of LLM-Supported SE Tasks",no
Anfinsen Goes Neural: a Graphical Model for Conditional Antibody Design,no
The Impact of AI Tool on Engineering at ANZ Bank An Emperical Study on GitHub Copilot within Coporate Environment,no
"Merging Facts, Crafting Fallacies: Evaluating the Contradictory Nature of Aggregated Factual Claims in Long-Form Generations",yes
"Efficient Models for the Detection of Hate, Abuse and Profanity",yes
AttnLRP: Attention-Aware Layer-wise Relevance Propagation for Transformers,yes
Benchmarking Large Language Models on Communicative Medical Coaching: a Novel System and Dataset,no
Can ChatGPT evaluate research quality?,yes
Question Aware Vision Transformer for Multimodal Reasoning,yes
Rapid Optimization for Jailbreaking LLMs via Subconscious Exploitation and Echopraxia,no
It's Never Too Late: Fusing Acoustic Information into Large Language Models for Automatic Speech Recognition,no
Large Language Models for Psycholinguistic Plausibility Pretesting,no
Accurate LoRA-Finetuning Quantization of LLMs via Information Retention,no
Do Large Code Models Understand Programming Concepts? A Black-box Approach,no
GPT-4 Generated Narratives of Life Events using a Structured Narrative Prompt: A Validation Study,no
Everybody Prune Now: Structured Pruning of LLMs with only Forward Passes,yes
In-Context Principle Learning from Mistakes,no
Enhancing Zero-shot Counting via Language-guided Exemplar Learning,no
CIC: A framework for Culturally-aware Image Captioning,yes
Prompting with Divide-and-Conquer Program Makes Large Language Models Discerning to Hallucination and Deception,yes
Scaling Up LLM Reviews for Google Ads Content Moderation,yes
Using text embedding models and vector databases as text classifiers with the example of medical data,yes
Are LLMs Ready for Real-World Materials Discovery?,yes
$λ$-ECLIPSE: Multi-Concept Personalized Text-to-Image Diffusion Models by Leveraging CLIP Latent Space,no
InCoRo: In-Context Learning for Robotics Control with Feedback Loops,no
Opening the AI black box: program synthesis via mechanistic interpretability,no
Hydragen: High-Throughput LLM Inference with Shared Prefixes,no
Language-Based Augmentation to Address Shortcut Learning in Object Goal Navigation,no
Assessing the Brittleness of Safety Alignment via Pruning and Low-Rank Modifications,yes
SALAD-Bench: A Hierarchical and Comprehensive Safety Benchmark for Large Language Models,no
A Sober Look at LLMs for Material Discovery: Are They Actually Good for Bayesian Optimization Over Molecules?,no
Pedagogical Alignment of Large Language Models,no
An Enhanced Prompt-Based LLM Reasoning Scheme via Knowledge Graph-Integrated Collaboration,yes
ChatScratch: An AI-Augmented System Toward Autonomous Visual Programming Learning for Children Aged 6-12,no
Reconfidencing LLMs from the Grouping Loss Perspective,yes
Chatbots in Knowledge-Intensive Contexts: Comparing Intent and LLM-Based Systems,no
Prompting Implicit Discourse Relation Annotation,no
L4Q: Parameter Efficient Quantization-Aware Training on Large Language Models via LoRA-wise LSQ,yes
Detecting Generated Native Ads in Conversational Search,yes
"Guiding LLMs The Right Way: Fast, Non-Invasive Constrained Generation",yes
Long Is More for Alignment: A Simple but Tough-to-Beat Baseline for Instruction Fine-Tuning,no
Direct Language Model Alignment from Online AI Feedback,no
MLLM-as-a-Judge: Assessing Multimodal LLM-as-a-Judge with Vision-Language Benchmark,yes
A Hypothesis-Driven Framework for the Analysis of Self-Rationalising Models,no
ApiQ: Finetuning of 2-Bit Quantized Large Language Model,no
Large Language Models As Faithful Explainers,yes
LEVI: Generalizable Fine-tuning via Layer-wise Ensemble of Different Views,yes
The Future of Cognitive Strategy-enhanced Persuasive Dialogue Agents: New Perspectives and Trends,no
SPARQL Generation: an analysis on fine-tuning OpenLLaMA for Question Answering over a Life Science Knowledge Graph,yes
MEMORYLLM: Towards Self-Updatable Large Language Models,no
CataractBot: An LLM-Powered Expert-in-the-Loop Chatbot for Cataract Patients,no
InfLLM: Unveiling the Intrinsic Capacity of LLMs for Understanding Extremely Long Sequences with Training-Free Memory,yes
TinyLLM: Learning a Small Student from Multiple Large Language Models,yes
Faithfulness vs. Plausibility: On the (Un)Reliability of Explanations from Large Language Models,yes
Improving Cross-Domain Low-Resource Text Generation through LLM Post-Editing: A Programmer-Interpreter Approach,yes
Alirector: Alignment-Enhanced Chinese Grammatical Error Corrector,yes
"The Role of LLMs in Sustainable Smart Cities: Applications, Challenges, and Future Directions",no
Can Large Language Model Agents Simulate Human Trust Behaviors?,no
An Artificial Intelligence (AI) workflow for catalyst design and optimization,yes
RA-Rec: An Efficient ID Representation Alignment Framework for LLM-based Recommendation,yes
Online Cascade Learning for Efficient Inference over Streams,yes
The Fine-Grained Complexity of Gradient Computation for Training Large Language Models,yes
Grandmaster-Level Chess Without Search,no
De-amplifying Bias from Differential Privacy in Language Model Fine-tuning,yes
Unmasking the Shadows of AI: Investigating Deceptive Capabilities in Large Language Models,yes
Detecting Mode Collapse in Language Models via Narration,no
Structured Entity Extraction Using Large Language Models,yes
Chatbot Meets Pipeline: Augment Large Language Model with Definite Finite Automaton,no
Democratizing Large Language Models via Personalized Parameter-Efficient Fine-tuning,no
Fine-Tuned Language Models Generate Stable Inorganic Materials as Text,no
Monitoring the evolution of antisemitic discourse on extremist social media using BERT,no
The World of Generative AI: Deepfakes and Large Language Models,yes
Tag-LLM: Repurposing General-Purpose LLMs for Specialized Domains,yes
The Hedgehog & the Porcupine: Expressive Linear Attentions with Softmax Mimicry,no
LESS: Selecting Influential Data for Targeted Instruction Tuning,yes
Training Language Models to Generate Text with Citations via Fine-grained Rewards,yes
HarmBench: A Standardized Evaluation Framework for Automated Red Teaming and Robust Refusal,yes
Prioritizing Safeguarding Over Autonomy: Risks of LLM Agents for Science,yes
Can Generative Agents Predict Emotion?,no
Scaling Laws for Downstream Task Performance of Large Language Models,no
Harnessing the Plug-and-Play Controller by Prompting,no
Multi-line AI-assisted Code Authoring,yes
Advancing Legal Reasoning: The Integration of AI to Navigate Complexities and Biases in Global Jurisprudence with Semi-Automated Arbitration Processes (SAAPs),no
Scientific Language Modeling: A Quantitative Review of Large Language Models in Molecular Science,no
Measuring Implicit Bias in Explicitly Unbiased Large Language Models,yes
The Use of a Large Language Model for Cyberbullying Detection,no
Provably learning a multi-head attention layer,no
Systematic Biases in LLM Simulations of Debates,yes
LLM Agents can Autonomously Hack Websites,yes
Understanding the Effect of Noise in LLM Training Data with Algorithmic Chains of Thought,yes
Enhancing Retrieval Processes for Language Generation with Augmented Queries,no
LV-Eval: A Balanced Long-Context Benchmark with 5 Length Levels Up to 256K,yes
Discovery of the Hidden World with Large Language Models,no
"Leak, Cheat, Repeat: Data Contamination and Evaluation Malpractices in Closed-Source LLMs",yes
Large Language Models to Enhance Bayesian Optimization,no
Can Large Language Models Detect Rumors on Social Media?,yes
"Embedding Large Language Models into Extended Reality: Opportunities and Challenges for Inclusion, Engagement, and Privacy",yes
