Source,Title,Talks about LLMs,Rate,Evidence,Year,Month,Keyphrase,Topic
acl2023,Gradient Ascent Post-training Enhances Language Model Generalization,No.,1,"""No evidence""",2023,July,,
acl2023,ReAugKD: Retrieval-Augmented Knowledge Distillation For Pre-trained Language Models,No.,1,"""No evidence""",2023,July,,
acl2023,Hexatagging: Projective Dependency Parsing as Tagging,No.,1,"""No evidence""",2023,July,,
acl2023,MolXPT: Wrapping Molecules with Text for Generative Pre-training,No.,1,"""No evidence""",2023,July,,
acl2023,NarrowBERT: Accelerating Masked Language Model Pretraining and Inference,No.,1,"""No evidence""",2023,July,,
acl2023,Teaching Small Language Models to Reason,No.,1,"""No evidence""",2023,July,,
acl2023,How to Distill your BERT: An Empirical Study on the Impact of Weight Initialisation and Distillation Objectives,No.,1,"""No evidence""",2023,July,,
acl2023,Linear Classifier: An Often-Forgotten Baseline for Text Classification,No.,1,"""No evidence""",2023,July,,
acl2023,Human-in-the-loop Schema Induction,No.,1,"""No evidence""",2023,July,,
acl2023,The ROOTS Search Tool: Data Transparency for LLMs,No.,1,"""No evidence""",2023,July,,
acl2023,Inseq: An Interpretability Toolkit for Sequence Generation Models,No.,1,"""No evidence""",2023,July,,
acl2023,Which Spurious Correlations Impact Reasoning in NLI Models? A Visual Interactive Diagnosis through Data-Constrained Counterfactuals,No.,1,"""No evidence""",2023,July,,
acl2023,A System for Answering Simple Questions in Multiple Languages,No.,1,"""No evidence""",2023,July,,
acl2023,Disease Network Constructor: a Pathway Extraction and Visualization,No.,1,"""No evidence""",2023,July,,
acl2023,DeepPavlov Dream: Platform for Building Generative AI Assistants,No.,1,"""No evidence""",2023,July,,
acl2023,The Turing Quest: Can Transformers Make Good NPCs?,No.,1,"""No evidence""",2023,July,,
acl2023,MedTem2.0: Prompt-based Temporal Classification of Treatment Events from Discharge Summaries,No.,1,"""No evidence""",2023,July,,
acl2023,Building a Buzzer-quiz Answering System,No.,1,"""No evidence""",2023,July,,
acl2023,Combining Tradition with Modernness: Exploring Event Representations in Vision-and-Language Models for Visual Goal-Step Inference,No.,1,"""No evidence""",2023,July,,
acl2023,LECO: Improving Early Exiting via Learned Exits and Comparison-based Exiting Mechanism,No.,1,"""No evidence""",2023,July,,
acl2023,Math Word Problem Solving by Generating Linguistic Variants of Problem Statements,No.,1,"""No evidence""",2023,July,,
acl2023,Label efficient semi-supervised conversational intent classification,No.,1,"""No evidence""",2023,July,,
acl2023,Chemical Language Understanding Benchmark,No.,1,"""No evidence""",2023,July,,
acl2023,HyperT5: Towards Compute-Efficient Korean Language Modeling,No.,1,"""No evidence""",2023,July,,
acl2023,DISCOSQA: A Knowledge Base Question Answering System for Space Debris based on Program Induction,No.,1,"""No evidence""",2023,July,,
acl2023,BADGE: Speeding Up BERT Inference after Deployment via Block-wise Bypasses and Divergence-based Early Exiting,No.,1,"""No evidence""",2023,July,,
acl2023,Evaluating Embedding APIs for Information Retrieval,No.,1,"""No evidence""",2023,July,,
acl2023,RadLing: Towards Efficient Radiology Report Understanding,No.,1,"""No evidence""",2023,July,,
acl2023,Weakly supervised hierarchical multi-task classification of customer questions,No.,1,"""No evidence""",2023,July,,
eacl2023,Do we need Label Regularization to Fine-tune Pre-trained Language Models?,Yes.,1,"""Considering the ever-growing size of pre-trained language models (PLMs), KD is often adopted in many NLP tasks involving PLMs.""",2023,May,,
eacl2023,A Discerning Several Thousand Judgments: GPT-3 Rates the Article + Adjective + Numeral + Noun Construction,Yes.,3,"""LLMs must overcome frequency biases in order to master such constructions.""",2023,May,,
eacl2023,Scaling Back-Translation with Domain Text Generation for Sign Language Gloss Translation,Yes.,1,"""PGen randomly concatenates sentences from the original in-domain spoken language text data as prompts to induce a pre-trained language model (i.e., GPT-2) to generate spoken language texts in a similar style.""",2023,May,,
eacl2023,Teacher Intervention: Improving Convergence of Quantization Aware Training for Ultra-Low Precision Transformers,Yes.,3,"""Quantization-aware training (QAT) is a promising method to lower the implementation cost and energy consumption. However, aggressive quantization below 2-bit causes considerable accuracy degradation due to unstable convergence, especially when the downstream dataset is not abundant.""",2023,May,,
eacl2023,A Systematic Search for Compound Semantics in Pretrained BERT Architectures,Yes.,3,"""To date, transformer-based models such as BERT have been less successful in predicting compositionality of noun compounds than static word embeddings. This is likely related to a suboptimal use of the encoded information, reflecting an incomplete grasp of how the models represent the meanings of complex linguistic structures.""",2023,May,,
eacl2023,LEALLA: Learning Lightweight Language-agnostic Sentence Embeddings with Knowledge Distillation,Yes.,3,"""these large-scale models can suffer from inference speed and computation overhead.""",2023,May,,
eacl2023,Extracting Victim Counts from Text,Yes.,2,"""Beyond model accuracy, we analyze extraction reliability and robustness which are key for this sensitive task. In particular, we discuss model calibration and investigate out-of-distribution and few-shot performance.""",2023,May,,
eacl2023,Bootstrapping Multilingual Semantic Parsers using Large Language Models,Yes.,2,"""Further, translation services may continue to be brittle due to domain mismatch between task-specific input text and general-purpose text used for training translation models.""",2023,May,,
eacl2023,Real-Time Visual Feedback to Guide Benchmark Creation: A Human-and-Metric-in-the-Loop Workflow,Yes.,3,"""Recent research has shown that language models exploit ‘artifacts’ in benchmarks to solve tasks, rather than truly learning them, leading to inflated model performance.""",2023,May,,
eacl2023,Unsupervised Improvement of Factual Knowledge in Language Models,Yes.,1,"""Masked language modeling (MLM) plays a key role in pretraining large language models. But the MLM objective is often dominated by high-frequency words that are sub-optimal for learning factual knowledge.""",2023,May,,
eacl2023,Learning to Ignore Adversarial Attacks,No.,1,The abstract does not mention language models (LLMs) or their limitations.,2023,May,,
eacl2023,Should You Mask 15% in Masked Language Modeling?,Yes.,1,"""Masked language models (MLMs) conventionally mask 15% of tokens due to the belief that more masking would leave insufficient context to learn good representations; this masking rate has been widely used, regardless of model sizes or masking strategies.""",2023,May,,
eacl2023,BERT Shows Garden Path Effects,Yes.,3,"""We find that the models have relatively low performance in certain instances of question answering based on garden path contexts, and the model incorrectly assigns semantic roles.""",2023,May,,
eacl2023,DyLoRA: Parameter-Efficient Tuning of Pre-trained Models using Dynamic Search-Free Low-Rank Adaptation,Yes.,3,"""While LoRA blocks are parameter-efficient, they suffer from two major problems",2023,May,,
eacl2023,Social Commonsense for Explanation and Cultural Bias Discovery,Yes.,2,"""We identify influential social commonsense knowledge to explain model behavior in the following ways. First, we augment large-scale language models with social knowledge and show improvements for the tasks, indicating the implicit assumptions a model requires to be successful on each dataset.""",2023,May,,
eacl2023,"GrIPS: Gradient-free, Edit-based Instruction Search for Prompting Large Language Models",Yes.,2,"""manual rewriting is time-consuming and requires subjective interpretation, while gradient-based tuning can be extremely computationally demanding for large models and may not be feasible for API-based models.""",2023,May,,
eacl2023,DiscoScore: Evaluating Text Generation with BERT and Discourse Coherence,No.,1,The abstract discusses BERT-based evaluation metrics and their limitations but does not address language models (LLMs or LLMs) specifically.,2023,May,,
eacl2023,CoTEVer: Chain of Thought Prompting Annotation Toolkit for Explanation Verification,Yes.,3,"""a critical downside of CoT prompting is that the performance is greatly affected by the factuality of the generated explanation.""",2023,May,,
eacl2023,Self-imitation Learning for Action Generation in Text-based Games,No.,1,"""No evidence""",2023,May,,
eacl2023,The Functional Relevance of Probed Information: A Case Study,No.,1,"""No evidence""",2023,May,,
eacl2023,Parameter-Efficient Tuning with Special Token Adaptation,No.,1,"""No evidence""",2023,May,,
eacl2023,Find Parent then Label Children: A Two-stage Taxonomy Completion Method with Pre-trained Language Model,No.,1,"""No evidence""",2023,May,,
eacl2023,K-hop neighbourhood regularization for few-shot learning on graphs: A case study of text classification,No.,1,"""No evidence""",2023,May,,
eacl2023,Selective In-Context Data Augmentation for Intent Detection using Pointwise V-Information,No.,1,"""No evidence""",2023,May,,
eacl2023,FrameBERT: Conceptual Metaphor Detection with Frame Embedding Learning,No.,1,"""No evidence""",2023,May,,
eacl2023,Fiction-Writing Mode: An Effective Control for Human-Machine Collaborative Writing,No.,1,"""No evidence""",2023,May,,
eacl2023,Unified Neural Topic Model via Contrastive Learning and Term Weighting,No.,1,"""No evidence""",2023,May,,
eacl2023,GLADIS: A General and Large Acronym Disambiguation Benchmark,No.,1,"""No evidence""",2023,May,,
eacl2023,A Psycholinguistic Analysis of BERT’s Representations of Compounds,No.,1,"""No evidence""",2023,May,,
eacl2023,UDAPTER - Efficient Domain Adaptation Using Adapters,No.,1,"""No evidence""",2023,May,,
eacl2023,Exploring Category Structure with Contextual Language Models and Lexical Semantic Networks,No.,1,"""No evidence""",2023,May,,
eacl2023,Penguins Don’t Fly: Reasoning about Generics through Instantiations and Exceptions,No.,1,"""No evidence""",2023,May,,
eacl2023,SwitchPrompt: Learning Domain-Specific Gated Soft Prompts for Classification in Low-Resource Domains,No.,1,"""No evidence""",2023,May,,
